Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
TAE;202309170430;15.90;0.00;0.00;1.00;92.70;14.70;143.00;1.80;3.20;954.40;1016.50;1017.80;-;-;-;-;-;-;-;-
COM;202309170430;15.70;0.00;0.00;0.00;99.00;15.50;341.00;2.50;4.30;953.70;1020.20;1021.50;-;-;-;-;-;-;-;-
ABO;202309170430;12.30;0.00;0.00;2.00;83.60;9.60;311.00;2.90;5.00;870.60;-;1021.00;1526.30;-;-;-;-;-;-;-
AIG;202309170430;15.40;0.00;0.00;0.00;88.00;13.40;319.00;5.00;10.80;971.90;1016.50;1017.10;-;-;-;-;-;-;-;-
ALT;202309170430;15.40;0.00;0.00;0.00;92.80;14.20;146.00;2.90;4.30;965.90;1017.00;1017.80;-;-;-;-;-;-;-;-
ARH;202309170430;17.40;0.00;0.00;1.00;98.90;17.20;80.00;5.80;7.20;970.10;1016.20;1017.20;-;-;-;-;-;-;-;-
AND;202309170430;17.60;0.00;0.00;0.00;63.10;10.50;172.00;11.20;20.90;907.20;-;1021.10;1541.80;-;-;-;-;-;-;-
ANT;202309170430;13.40;0.00;0.00;0.00;74.60;9.00;222.00;15.80;30.60;860.90;-;1023.20;1542.90;-;-;-;-;-;-;-
ARO;202309170430;11.80;0.00;0.00;2.00;69.60;6.40;356.00;7.90;10.80;816.00;-;1024.10;1535.50;-;-;-;-;-;-;-
RAG;202309170430;18.70;0.00;0.00;0.00;65.10;12.00;202.00;3.60;8.30;959.70;1016.60;1018.30;-;-;-;-;-;-;-;-
BAN;202309170430;-;-;0.00;1.00;-;-;-;-;-;-;-;-;-;-;41.00;4.30;6.10;17.40;67.70;11.40
BAS;202309170430;16.70;0.00;0.00;0.00;88.10;14.70;107.00;4.30;11.90;978.60;1015.60;1016.30;-;-;-;-;-;-;-;-
LAT;202309170430;12.40;0.00;0.00;1.00;87.30;10.40;317.00;1.40;3.20;-;-;-;-;-;-;-;-;-;-;-
BER;202309170430;15.10;0.00;0.00;0.00;91.10;13.70;112.00;0.70;2.50;952.60;1016.60;1017.70;-;-;-;-;-;-;-;-
BEZ;202309170430;15.90;0.00;0.00;3.00;100.00;15.90;0.00;0.00;0.00;978.40;1016.60;1017.20;-;-;-;-;-;-;-;-
BIA;202309170430;17.10;0.00;0.00;1.00;97.30;16.70;17.00;2.90;5.40;987.10;1019.80;1020.30;-;-;-;-;-;-;-;-
BIN;202309170430;11.50;0.00;-;-;82.40;8.60;31.00;2.50;5.00;-;-;-;-;-;-;-;-;-;-;-
BIZ;202309170430;15.90;0.00;0.00;1.00;97.90;15.60;179.00;2.20;4.00;958.00;1016.60;1017.80;-;-;-;-;-;-;-;-
BIV;202309170430;12.10;0.00;-;-;74.20;7.70;61.00;4.70;11.20;-;-;-;-;-;-;-;-;-;-;-
BIE;202309170430;13.90;0.00;0.00;3.00;95.60;13.20;338.00;2.50;3.60;938.20;-;1018.10;1509.60;-;-;-;-;-;-;-
BLA;202309170430;9.00;0.00;0.00;2.00;92.50;7.90;52.00;4.30;6.50;850.30;-;1023.40;1541.80;-;-;-;-;-;-;-
BOL;202309170430;12.30;0.00;0.00;0.00;91.60;11.00;241.00;6.10;9.70;924.30;-;1019.60;1518.20;-;-;-;-;-;-;-
BOU;202309170430;18.90;-;-;-;82.50;15.90;335.00;2.50;5.00;972.80;1016.00;1017.20;-;-;-;-;-;-;-;-
BRZ;202309170430;-;0.00;-;-;-;-;65.00;1.80;2.90;951.70;-;1018.40;-;-;-;-;-;-;-;-
BUS;202309170430;15.20;0.00;0.00;1.00;96.30;14.60;213.00;1.40;2.90;971.70;1017.00;1017.60;-;-;-;-;-;-;-;-
BUF;202309170430;7.60;0.00;0.00;1.00;95.60;6.90;116.00;2.20;5.40;808.10;-;1025.50;1550.50;-;-;-;-;-;-;-
FRE;202309170430;14.50;0.00;0.00;1.00;83.10;11.70;250.00;2.90;6.10;882.90;-;1020.50;1526.70;-;-;-;-;-;-;-
CEV;202309170430;16.50;0.00;0.00;1.00;96.50;15.90;357.00;4.00;9.00;971.00;1020.10;1021.00;-;-;-;-;-;-;-;-
CHZ;202309170430;17.60;0.00;0.00;0.00;97.70;17.20;115.00;3.20;4.70;965.30;1016.40;1017.60;-;-;-;-;-;-;-;-
CHA;202309170430;13.10;0.00;0.00;0.00;75.80;8.90;155.00;15.80;20.50;842.90;-;1021.70;1525.00;-;-;-;-;-;-;-
CHM;202309170430;14.40;0.00;0.00;0.00;87.80;12.40;123.00;2.20;4.00;889.70;-;1019.70;1521.10;-;-;-;-;-;-;-
CHU;202309170430;18.20;0.00;0.00;1.00;65.90;11.70;225.00;12.20;20.20;953.30;1016.90;1018.80;-;-;-;-;-;-;-;-
CHD;202309170430;11.50;0.00;0.00;0.00;94.20;10.60;335.00;2.20;3.60;902.00;-;1020.30;1522.70;-;-;-;-;-;-;-
CIM;202309170430;10.70;0.00;0.00;0.00;94.00;9.80;55.00;9.00;10.80;838.30;-;1024.30;1546.40;-;-;-;-;-;-;-
CDM;202309170430;10.70;0.00;-;-;78.80;7.20;225.00;1.40;3.20;-;-;-;-;-;-;-;-;-;-;-
